id,code,name,supplier,image_path,image_count,has_y_source,y_file_count,y_paths,review_status
542,6315Y,Gạch 300X600 Giả Thẻ Đen Mờ,Innomat,https://sbphnbtbetilifomsysa.supabase.co/storage/v1/object/public/crm-images/crm/ae5113d358161935f43172d3ded501b26deee86128f679e86d41b9f651832b04.webp,4,yes,1,GẠCH 30X60\BỘ CERAMIC 300X600 (12 MÀU)\6315Y.jpg,
531,6861LV,Gạch 300X600 Giả Thẻ Xanh Mint Mờ,Innomat,https://sbphnbtbetilifomsysa.supabase.co/storage/v1/object/public/crm-images/crm/f75eb3b9642f4f4a8dd3eef2e149fa319c0b943d12872352de9928c00cbf3061.webp,2,no,0,,
1938,IC61201,Gạch 600x1200mm Bóng,Á Châu,https://sbphnbtbetilifomsysa.supabase.co/storage/v1/object/public/crm-images/crm/4bbe9921e2372dc4ff19e9b75c3db16643344ff209909292edde8ae6331aece6.webp,1,yes,2,Gạch Á Châu\IC61201.png || Gạch Á Châu\Kích thước nhỏ\IC61201.jpeg,
1939,IC61202,Gạch 600x1200mm Mờ,Á Châu,https://sbphnbtbetilifomsysa.supabase.co/storage/v1/object/public/crm-images/crm/fa39a2bec9393722ac8af87b430daa757017dcce5640729d2198bf05b9f6a119.webp,1,yes,2,Gạch Á Châu\IC61202.png || Gạch Á Châu\Kích thước nhỏ\IC61202.jpeg,
1940,IC61203,Gạch 600x1200mm Mờ,Á Châu,https://sbphnbtbetilifomsysa.supabase.co/storage/v1/object/public/crm-images/crm/b358d1b1dab770b76a6bbeba14ca7bd7d8b59be8b120209f180835c4c6321a69.webp,1,no,0,,
1941,IC61204,Gạch 600x1200mm Mờ,Á Châu,https://sbphnbtbetilifomsysa.supabase.co/storage/v1/object/public/crm-images/crm/19f4ed28541964a0f4df376c41021ff68ae79182b236fb11f28ff3ac84c7172e.webp,1,no,0,,
1942,IC61205,Gạch 600x1200mm Mờ,Á Châu,https://sbphnbtbetilifomsysa.supabase.co/storage/v1/object/public/crm-images/crm/0625c2f8fb0b1f0cb762b0f1b1138a68b831a29f35486e02c6c5154451b729a2.webp,1,yes,2,Gạch Á Châu\IC61205.png || Gạch Á Châu\Kích thước nhỏ\IC61205.jpeg,
1943,IC61206,Gạch 600x1200mm Mờ,Á Châu,https://sbphnbtbetilifomsysa.supabase.co/storage/v1/object/public/crm-images/crm/52d6facf7b9e7a5f3a9ec9e69d724f075bc138103bbb8dbd391e4d8b2c4438eb.webp,1,yes,2,Gạch Á Châu\IC61206.png || Gạch Á Châu\Kích thước nhỏ\IC61206.jpeg,
1944,IC61207,Gạch 600x1200mm Mờ,Á Châu,https://sbphnbtbetilifomsysa.supabase.co/storage/v1/object/public/crm-images/crm/8597aa2fa5bb31e9d57e3fcac6d121c187b9e566c02da00efab913275a275cf7.webp,1,yes,2,Gạch Á Châu\IC61207.png || Gạch Á Châu\Kích thước nhỏ\IC61207.jpeg,
1945,IC61208,Gạch 600x1200mm Mờ,Á Châu,https://sbphnbtbetilifomsysa.supabase.co/storage/v1/object/public/crm-images/crm/d4142082357fd09d91669b496178fe30a5dad1ec67b99c7adae10421d0118c5d.webp,1,yes,2,Gạch Á Châu\IC61208.png || Gạch Á Châu\Kích thước nhỏ\IC61208.jpeg,
1946,IC61209,Gạch 600x600mm Mờ,Á Châu,https://sbphnbtbetilifomsysa.supabase.co/storage/v1/object/public/crm-images/crm/e6fb3b75dcebcbb38f293048a44f1d938d1e3137d5c843f2720d89fcf1591345.webp,5,yes,9,Gạch Á Châu\IC61209 - 1.jpg || Gạch Á Châu\IC61209 - 2.jpg || Gạch Á Châu\IC61209.jpg || Gạch Á Châu\Kích thước nhỏ\IC61209 - 1.jpg || Gạch Á Châu\Kích thước nhỏ\IC61209 - 2.jpg || Gạch Á Châu\Kích thước nhỏ\IC61209.jpg || Gạch Á Châu\hình raw\IC61209-1.jpg || Gạch Á Châu\hình raw\IC61209.jpg || Gạch Á Châu\hình raw\IC61209_2.jpg,
1947,IC61210,Gạch 600x600mm Mờ,Á Châu,https://sbphnbtbetilifomsysa.supabase.co/storage/v1/object/public/crm-images/crm/5136761ed49702a2f5e90c723a1555ba3c9b98f359c198bc96a6aaf943440df4.webp,3,yes,9,Gạch Á Châu\IC61210 - 1.jpg || Gạch Á Châu\IC61210 - 2.jpg || Gạch Á Châu\IC61210.jpg || Gạch Á Châu\Kích thước nhỏ\IC61210 - 1.jpg || Gạch Á Châu\Kích thước nhỏ\IC61210 - 2.jpg || Gạch Á Châu\Kích thước nhỏ\IC61210.jpg || Gạch Á Châu\hình raw\IC61210 - 1.jpg || Gạch Á Châu\hình raw\IC61210 - 2.jpg || Gạch Á Châu\hình raw\IC61210.jpg,
1948,IC61215,Gạch 600x1200mm Mờ,Á Châu,https://sbphnbtbetilifomsysa.supabase.co/storage/v1/object/public/crm-images/crm/886e8655ad0800573dbee8b6b6c8563b423368dab86df29fec45091c54f69d5c.webp,1,no,0,,
1949,IC61216,Gạch 600x1200mm Mờ,Á Châu,https://sbphnbtbetilifomsysa.supabase.co/storage/v1/object/public/crm-images/crm/d9baa95635bf3bfaeeae0d6a88a18e693f07a6d8a5a22814bc3234b36dc41160.webp,1,no,0,,
1951,IC61218,Gạch 600x1200mm Mờ,Á Châu,https://sbphnbtbetilifomsysa.supabase.co/storage/v1/object/public/crm-images/crm/de2ed40f6b048074fc161e1514c1f368df697ace33b98533e89312aab555a7b0.webp,1,yes,2,Gạch Á Châu\IC61218 (1).jpg || Gạch Á Châu\IC61218 (2).jpg,
1952,IC61219,Gạch 600x1200mm Mờ,Á Châu,https://sbphnbtbetilifomsysa.supabase.co/storage/v1/object/public/crm-images/crm/fa08665029ee47ecc10b0fb77ea30576c680a08854505056d6dfbd417c6caa5c.webp,1,no,0,,
1953,IC61220,Gạch 600x1200mm Mờ,Á Châu,https://sbphnbtbetilifomsysa.supabase.co/storage/v1/object/public/crm-images/crm/9400c2efaac562bdf74c3921420a335039830bd509358d70271ddf439924ef5b.webp,1,yes,2,Gạch Á Châu\IC61220 (1).jpg || Gạch Á Châu\IC61220 (2).jpg,
1954,IC61221,Gạch 600x1200mm Mờ,Á Châu,https://sbphnbtbetilifomsysa.supabase.co/storage/v1/object/public/crm-images/crm/adf7595871addaf0cd56151fe26e8d9a384fa66d18b5e98d7936a45509f9f2c3.webp,1,yes,2,Gạch Á Châu\IC61221 (1).jpg || Gạch Á Châu\IC61221 (2).jpg,
1955,IC61222,Gạch 600x1200mm Mờ,Á Châu,https://sbphnbtbetilifomsysa.supabase.co/storage/v1/object/public/crm-images/crm/733a0414ad958e73e78a932879763e5593e668da027cc97632b9db50b58946ca.webp,1,yes,2,Gạch Á Châu\IC61222 (1).jpg || Gạch Á Châu\IC61222 (2).jpg,
1956,IC61223,Gạch 600x1200mm Mờ,Á Châu,https://sbphnbtbetilifomsysa.supabase.co/storage/v1/object/public/crm-images/crm/fe3fff1d6b4caa00f092f1be6d308bce4635bee84cff7d9d361bb2c5c7b88880.webp,1,yes,2,Gạch Á Châu\IC61223 (1).jpg || Gạch Á Châu\IC61223 (2).jpg,
1957,IC61224,Gạch 600x1200mm Mờ,Á Châu,https://sbphnbtbetilifomsysa.supabase.co/storage/v1/object/public/crm-images/crm/13eb346227f3aefcc0af020122bc10be0f337bc1bd89bf5f318f60bab188737b.webp,1,yes,2,Gạch Á Châu\IC61224 (1).jpg || Gạch Á Châu\IC61224 (2).jpg,
1958,IC61225,Gạch 600x1200mm Mờ,Á Châu,https://sbphnbtbetilifomsysa.supabase.co/storage/v1/object/public/crm-images/crm/0e783a70520facb7f85135d2dfe4267b19438ea1bc2c9c260c5d5f3c1d333436.webp,1,no,0,,
1959,IC612BA-F,Gạch 600x1200mm Vân nổi,Á Châu,https://sbphnbtbetilifomsysa.supabase.co/storage/v1/object/public/crm-images/crm/b84cc53ac56cbe2198618d69093d415e82ff97d4c50c9d770a04a8cf5b2522fe.webp,1,yes,2,Gạch Á Châu\IC612BA-F.png || Gạch Á Châu\Kích thước nhỏ\IC612BA-F.jpeg,
1960,IC612BA-MF,Gạch 600x1200mm Vân nổi,Á Châu,https://sbphnbtbetilifomsysa.supabase.co/storage/v1/object/public/crm-images/crm/c47fa9f101a44488a29d199f027d5cd8a3533816112ea3ca370bdc1eb8a9d2db.webp,1,yes,2,Gạch Á Châu\IC612BA-MF.png || Gạch Á Châu\Kích thước nhỏ\IC612BA-MF.jpeg,
1961,IC6601,Gạch 600x600mm Mờ,Á Châu,https://sbphnbtbetilifomsysa.supabase.co/storage/v1/object/public/crm-images/crm/fe988c5c976653cede9729c1ea49856c49783d1b0c8c1b18401b2fa7d591bad6.webp,1,yes,2,Gạch Á Châu\IC6601.png || Gạch Á Châu\Kích thước nhỏ\IC6601.jpeg,
1962,IC6602,Gạch 600x600mm Mờ,Á Châu,https://sbphnbtbetilifomsysa.supabase.co/storage/v1/object/public/crm-images/crm/48571491f1013292ecf060a4370a9ad88d316dc26e877bcfe4eda20c028ee8f6.webp,1,yes,2,Gạch Á Châu\IC6602.png || Gạch Á Châu\Kích thước nhỏ\IC6602.jpeg,
1963,IC6603,Gạch 600x600mm Mờ,Á Châu,https://sbphnbtbetilifomsysa.supabase.co/storage/v1/object/public/crm-images/crm/65d570d684ac8c3f18e976df1c09d5245eee173deb80badf801eda86c218e5a0.webp,1,yes,2,Gạch Á Châu\IC6603.png || Gạch Á Châu\Kích thước nhỏ\IC6603.jpeg,
1964,IC6604,Gạch 600x600mm Mờ,Á Châu,https://sbphnbtbetilifomsysa.supabase.co/storage/v1/object/public/crm-images/crm/b71e2fc0fcc037fae0c11745c24782e77b77d13e88ba751f41fc35cd1d901358.webp,1,yes,2,Gạch Á Châu\IC6604.png || Gạch Á Châu\Kích thước nhỏ\IC6604.jpeg,
1965,IC6605,Gạch 600x600mm Mờ,Á Châu,https://sbphnbtbetilifomsysa.supabase.co/storage/v1/object/public/crm-images/crm/2bff32c1cd484ff5c6ff7168571ccb8cde36e1d6d102c18f3a3b8b4e2bee1483.webp,1,yes,4,Gạch Á Châu\IC6605 (1).jpg || Gạch Á Châu\IC6605 (2).jpg || Gạch Á Châu\IC6605.png || Gạch Á Châu\Kích thước nhỏ\IC6605.jpeg,
1966,IC6606,Gạch 600x600mm Mờ,Á Châu,https://sbphnbtbetilifomsysa.supabase.co/storage/v1/object/public/crm-images/crm/70d8af673082ffb47bdcbac746127a9f520456526ff2f6706d81828742f776cb.webp,1,yes,2,Gạch Á Châu\IC6606.png || Gạch Á Châu\Kích thước nhỏ\IC6606.jpeg,
1967,IC6607,Gạch 600x600mm Mờ,Á Châu,https://sbphnbtbetilifomsysa.supabase.co/storage/v1/object/public/crm-images/crm/bb5edb3974f77f21e4272e0d4df6246f0c6f77ebdb7ca6642d5b6cc1634e7ffa.webp,1,yes,2,Gạch Á Châu\IC6607.png || Gạch Á Châu\Kích thước nhỏ\IC6607.jpeg,
1968,IC6609,Gạch 600x600mm Mờ,Á Châu,https://sbphnbtbetilifomsysa.supabase.co/storage/v1/object/public/crm-images/crm/9c6f7ab22cc6a85dcfac8ecd1bb1621b846976dd4b11fb76417f2cec0e148ab9.webp,1,yes,2,Gạch Á Châu\IC6609.png || Gạch Á Châu\Kích thước nhỏ\IC6609.jpeg,
1969,IC6613,Gạch 600x600mm Mờ,Á Châu,https://sbphnbtbetilifomsysa.supabase.co/storage/v1/object/public/crm-images/crm/549cdf171c0822a3e86273989a0e33454a9f6cea38347b8c57abfa118981a0a5.webp,1,no,0,,
1970,IC6614,Gạch 600x600mm Mờ,Á Châu,https://sbphnbtbetilifomsysa.supabase.co/storage/v1/object/public/crm-images/crm/ad48659b40464b04b8dc2e8d1a60fb098693fa594fa44c56f3b8b15fd40600e2.webp,1,yes,2,Gạch Á Châu\IC6614.png || Gạch Á Châu\Kích thước nhỏ\IC6614 lớn.jpeg,
1971,IC6615,Gạch 600x600mm Mờ,Á Châu,https://sbphnbtbetilifomsysa.supabase.co/storage/v1/object/public/crm-images/crm/e92ce2a9d37e92ccf3df7e1b8a4be7514479b7696fc643c5ca90c3a0b24a4bed.webp,1,yes,2,Gạch Á Châu\IC6615.png || Gạch Á Châu\Kích thước nhỏ\IC6615 lớn.jpeg,
1972,IC6616,Gạch 600x600mm Bán bóng,Á Châu,https://sbphnbtbetilifomsysa.supabase.co/storage/v1/object/public/crm-images/crm/d264b865e66ef1b46232646288ff7e699c4332c86a8c254921ce267e87c252f0.webp,1,yes,2,Gạch Á Châu\IC6616.png || Gạch Á Châu\Kích thước nhỏ\IC6616 lớn.jpeg,
1973,IC6617,Gạch 600x600mm Bán bóng,Á Châu,https://sbphnbtbetilifomsysa.supabase.co/storage/v1/object/public/crm-images/crm/d3452d3e9d654775f2030ee50b7e4446a2009c7c6809adba6138f1737d069483.webp,1,no,0,,
1974,IC6618,Gạch 600x600mm Mờ,Á Châu,https://sbphnbtbetilifomsysa.supabase.co/storage/v1/object/public/crm-images/crm/dc9fa955fadb2b2f3163b2d8d4037e704912b3c5599fbf104338021199a4fb8b.webp,5,yes,11,gạch ốp lát - tháng 10\IC6618 (1).jpg || gạch ốp lát - tháng 10\IC6618 (2).jpg || gạch ốp lát - tháng 10\IC6618 (3).jpg || gạch ốp lát - tháng 10\IC6618.jpg || Gạch Á Châu\IC6618 (1).jpg || Gạch Á Châu\IC6618 (2).jpg || Gạch Á Châu\IC6618 (3).jpg || Gạch Á Châu\IC6618 (4).jpg || Gạch Á Châu\hình raw\IC6618 - 1.jpg || Gạch Á Châu\hình raw\IC6618 - 2.jpg || Gạch Á Châu\hình raw\IC6618.jpg,
1975,IC6619,Gạch 600x600mm Mờ,Á Châu,https://sbphnbtbetilifomsysa.supabase.co/storage/v1/object/public/crm-images/crm/36c6b6f85cf3abc8e00744b68dd1cdd1b222a049a186d9f51226791a1763dfe9.webp,4,yes,8,gạch ốp lát - tháng 10\IC6619 (1).jpg || gạch ốp lát - tháng 10\IC6619 (2).jpg || gạch ốp lát - tháng 10\IC6619 (3).jpg || gạch ốp lát - tháng 10\IC6619.jpg || Gạch Á Châu\IC6619 (1).jpg || Gạch Á Châu\IC6619 (2).jpg || Gạch Á Châu\IC6619 (3).jpg || Gạch Á Châu\IC6619.jpg,
1976,IC6621,Gạch 600x600mm Mờ,Á Châu,https://sbphnbtbetilifomsysa.supabase.co/storage/v1/object/public/crm-images/crm/0a12b7d40d9ac6d3762d93d649a87efb7593c0769149a7ed0d783cd55aca02a7.webp,6,yes,12,Gạch Á Châu\IC6621 (1).jpg || Gạch Á Châu\IC6621 (2).jpg || Gạch Á Châu\IC6621 (3).jpg || Gạch Á Châu\PC IC6621\IC6621 (1).jpg || Gạch Á Châu\PC IC6621\IC6621 (1).png || Gạch Á Châu\PC IC6621\IC6621 (2).jpg || Gạch Á Châu\PC IC6621\IC6621 (2).png || Gạch Á Châu\PC IC6621\IC6621 (3).jpg || Gạch Á Châu\PC IC6621\IC6621 (3).png || Gạch Á Châu\PC IC6621\IC6621 (4).jpg || Gạch Á Châu\PC IC6621\IC6621 (5).jpg || Gạch Á Châu\PC IC6621\IC6621 (6).jpg,
1977,IC6622,Gạch 600x600mm Mờ,Á Châu,https://sbphnbtbetilifomsysa.supabase.co/storage/v1/object/public/crm-images/crm/71a15b8c27dcf18f1da1f505e13268feac0d48501a8fdadfb176752a3f5edd97.webp,1,no,0,,
1978,IC6623,Gạch 600x600mm Bán bóng,Á Châu,https://sbphnbtbetilifomsysa.supabase.co/storage/v1/object/public/crm-images/crm/20bb0cb343b45f38d7a2c19b8a3f2d0866a322889b3bd736ea0e45b61ff90cf2.webp,1,no,0,,
1979,IC6624,Gạch 600x600mm Bán bóng,Á Châu,https://sbphnbtbetilifomsysa.supabase.co/storage/v1/object/public/crm-images/crm/16b9a5840e3b94b02215a98ad233e2fa1ca940233c04119dd27611eb065c52b8.webp,1,no,0,,
1981,IC6626,Gạch 600x600mm Mờ,Á Châu,https://sbphnbtbetilifomsysa.supabase.co/storage/v1/object/public/crm-images/crm/0293f85c108ba906af3db1a9b19322a3bafc4fce8080e1e388f52701fca2dcc3.webp,1,no,0,,
1982,IC6627,Gạch 600x600mm Mờ,Á Châu,https://sbphnbtbetilifomsysa.supabase.co/storage/v1/object/public/crm-images/crm/95b2ce10d287dfa4289adb204d3adee7b5f611ed33665f00b5fbef9560f7daa9.webp,1,no,0,,
1983,IC6628,Gạch 600x600mm Mờ,Á Châu,https://sbphnbtbetilifomsysa.supabase.co/storage/v1/object/public/crm-images/crm/3c88dd27411680e78e082a659b08c7191f361af5760c198a56aba445ac9f91b3.webp,1,no,0,,
1984,IC6629,Gạch 600x600mm Mờ,Á Châu,https://sbphnbtbetilifomsysa.supabase.co/storage/v1/object/public/crm-images/crm/a28d3b3fefd60a0c47d72b2187829d29c7260dab70d53a0d1ba76af91076b93b.webp,1,no,0,,
1985,IC6630,Gạch 600x600mm Mờ,Á Châu,https://sbphnbtbetilifomsysa.supabase.co/storage/v1/object/public/crm-images/crm/3752978012f2f087ea6703f9b3ec130a5b169a0c4771015a457a7927211781a1.webp,2,yes,9,Gạch Á Châu\IC6630 (1).jpg || Gạch Á Châu\IC6630 (2).jpg || Gạch Á Châu\mới 7.2026\IC6630 (1).jpg || Gạch Á Châu\mới 7.2026\IC6630 (2).jpg || Gạch Á Châu\mới 7.2026\IC6630 (3).jpg || Gạch Á Châu\mới 7.2026\IC6630 (4).jpg || Gạch Á Châu\mới 7.2026\IC6630 (5).jpg || Gạch Á Châu\mới 7.2026\IC6630 (6).jpg || Gạch Á Châu\mới 7.2026\IC6630 (7).jpg,
1986,IC6631,Gạch 600x600mm Mờ,Á Châu,https://sbphnbtbetilifomsysa.supabase.co/storage/v1/object/public/crm-images/crm/f40467a505266df2d5639b004fe4e46f73582422d2a30d365bf78b32456e2c57.webp,2,yes,7,Gạch Á Châu\mới 7.2026\IC6631 (1).jpg || Gạch Á Châu\mới 7.2026\IC6631 (2).jpg || Gạch Á Châu\mới 7.2026\IC6631 (3).jpg || Gạch Á Châu\mới 7.2026\IC6631 (4).jpg || Gạch Á Châu\mới 7.2026\IC6631 (5).jpg || Gạch Á Châu\mới 7.2026\IC6631 (6).jpg || Gạch Á Châu\mới 7.2026\IC6631 (7).jpg,
1987,IC6632,Gạch 600x600mm Mờ,Á Châu,https://sbphnbtbetilifomsysa.supabase.co/storage/v1/object/public/crm-images/crm/86f16aaac39b60ea96fc9e673f1b29b66e4432843006659ff23e17fc2ac90b1d.webp,2,yes,9,Gạch Á Châu\IC6632 (1).jpg || Gạch Á Châu\IC6632 (2).jpg || Gạch Á Châu\mới 7.2026\IC6632 (1).jpg || Gạch Á Châu\mới 7.2026\IC6632 (2).jpg || Gạch Á Châu\mới 7.2026\IC6632 (3).jpg || Gạch Á Châu\mới 7.2026\IC6632 (4).jpg || Gạch Á Châu\mới 7.2026\IC6632 (5).jpg || Gạch Á Châu\mới 7.2026\IC6632 (6).jpg || Gạch Á Châu\mới 7.2026\IC6632 (7).jpg,
1988,IC6633,Gạch 600x600mm Mờ,Á Châu,https://sbphnbtbetilifomsysa.supabase.co/storage/v1/object/public/crm-images/crm/5e94c23fea1e11181ddcb922844287760f515b910979827a1ed1378784a70e88.webp,2,yes,9,Gạch Á Châu\IC6633 (1).jpg || Gạch Á Châu\IC6633 (2).jpg || Gạch Á Châu\mới 7.2026\IC6633 (1).jpg || Gạch Á Châu\mới 7.2026\IC6633 (2).jpg || Gạch Á Châu\mới 7.2026\IC6633 (3).jpg || Gạch Á Châu\mới 7.2026\IC6633 (4).jpg || Gạch Á Châu\mới 7.2026\IC6633 (5).jpg || Gạch Á Châu\mới 7.2026\IC6633 (6).jpg || Gạch Á Châu\mới 7.2026\IC6633 (7).jpg,
1989,IC6634,Gạch 600x600mm Mờ,Á Châu,https://sbphnbtbetilifomsysa.supabase.co/storage/v1/object/public/crm-images/crm/718dc358920f94a2b7ef345bf4e83670e78d0dcbad8634707b2106499543bbe1.webp,2,yes,9,Gạch Á Châu\IC6634 (1).jpg || Gạch Á Châu\IC6634 (2).jpg || Gạch Á Châu\mới 7.2026\IC6634 (1).jpg || Gạch Á Châu\mới 7.2026\IC6634 (2).jpg || Gạch Á Châu\mới 7.2026\IC6634 (3).jpg || Gạch Á Châu\mới 7.2026\IC6634 (4).jpg || Gạch Á Châu\mới 7.2026\IC6634 (5).jpg || Gạch Á Châu\mới 7.2026\IC6634 (6).jpg || Gạch Á Châu\mới 7.2026\IC6634 (7).jpg,
1990,IC6635,Gạch 600x600mm Mờ,Á Châu,https://sbphnbtbetilifomsysa.supabase.co/storage/v1/object/public/crm-images/crm/5aa7a5dc22f352829e403643038d72610dadfbda3776dff61ba4a1a22ffdeab0.webp,6,yes,9,Gạch Á Châu\IC6635 (1).jpg || Gạch Á Châu\IC6635 (2).jpg || Gạch Á Châu\mới 7.2026\IC6635 (1).jpg || Gạch Á Châu\mới 7.2026\IC6635 (2).jpg || Gạch Á Châu\mới 7.2026\IC6635 (3).jpg || Gạch Á Châu\mới 7.2026\IC6635 (4).jpg || Gạch Á Châu\mới 7.2026\IC6635 (5).jpg || Gạch Á Châu\mới 7.2026\IC6635 (6).jpg || Gạch Á Châu\mới 7.2026\IC6635 (7).jpg,
1991,IC6636,Gạch 600x600mm Mờ,Á Châu,https://sbphnbtbetilifomsysa.supabase.co/storage/v1/object/public/crm-images/crm/5f4ff0524aa9384d0b25ed349b499ce65074884b0259cc5cd26bc21098ba6834.webp,7,yes,9,Gạch Á Châu\IC6636 (1).jpg || Gạch Á Châu\IC6636 (2).jpg || Gạch Á Châu\mới 7.2026\IC6636 (1).jpg || Gạch Á Châu\mới 7.2026\IC6636 (2).jpg || Gạch Á Châu\mới 7.2026\IC6636 (3).jpg || Gạch Á Châu\mới 7.2026\IC6636 (4).jpg || Gạch Á Châu\mới 7.2026\IC6636 (5).jpg || Gạch Á Châu\mới 7.2026\IC6636 (6).jpg || Gạch Á Châu\mới 7.2026\IC6636 (7).jpg,
1992,IC6637,Gạch 600x600mm Mờ,Á Châu,https://sbphnbtbetilifomsysa.supabase.co/storage/v1/object/public/crm-images/crm/a956aafee308801a282fce728f12bf181b5016af5614e1c6389a5903b4239b8c.webp,2,yes,4,Gạch Á Châu\IC6637 (1).jpg || Gạch Á Châu\IC6637 (2).jpg || Gạch Á Châu\mới 7.2026\IC6637 (1).jpg || Gạch Á Châu\mới 7.2026\IC6637 (2).jpg,
1993,IC6638,Gạch 600x600mm Mờ,Á Châu,https://sbphnbtbetilifomsysa.supabase.co/storage/v1/object/public/crm-images/crm/e1531c2a3e1a4c79565a239cde4c98037f3997f5eee82c890c9b199c7cb966e7.webp,2,yes,4,Gạch Á Châu\IC6638 (1).jpg || Gạch Á Châu\IC6638 (2).jpg || Gạch Á Châu\mới 7.2026\IC6638 (1).jpg || Gạch Á Châu\mới 7.2026\IC6638 (2).jpg,
1994,IC8801,Gạch 800x800mm Mờ,Á Châu,https://sbphnbtbetilifomsysa.supabase.co/storage/v1/object/public/crm-images/crm/fa9cc12bdf298b0ff5f031f7e63b892103f84d874a1267c806d3b30041182fbc.webp,1,yes,2,Gạch Á Châu\IC8801.png || Gạch Á Châu\Kích thước nhỏ\IC8801.jpeg,
1995,IC8802,Gạch 800x800mm Mờ,Á Châu,https://sbphnbtbetilifomsysa.supabase.co/storage/v1/object/public/crm-images/crm/59fc5e88389a34cd6c5c1e4e63c9d3bb601025cb02de2d10c7e8333731fe65ed.webp,1,yes,2,Gạch Á Châu\IC8802.png || Gạch Á Châu\Kích thước nhỏ\IC8802.jpeg,
1996,IC8803,Gạch 800x800mm Mờ,Á Châu,https://sbphnbtbetilifomsysa.supabase.co/storage/v1/object/public/crm-images/crm/b9f96954eec075a21bf6016c36641e4b53db6d6dd9225a8d1e48f0b49e2b8808.webp,1,yes,2,Gạch Á Châu\IC8803.png || Gạch Á Châu\Kích thước nhỏ\IC8803.jpeg,
1819,IG15901,Gạch 150x900mm Mờ,Kiệt Anh,https://sbphnbtbetilifomsysa.supabase.co/storage/v1/object/public/crm-images/crm/575575d488a5365ac2289ebb32f8934204a28584d0f5f5794b2c4500302df1ed.webp,1,yes,1,Gạch Kiệt Anh\IG15901.jpg,
1820,IG15902,Gạch 150x900mm Mờ,Kiệt Anh,https://sbphnbtbetilifomsysa.supabase.co/storage/v1/object/public/crm-images/crm/077121f6fea8cf417545cc6e8fe1b4a9afb687201cb35a86ce783b53d9162713.webp,1,yes,1,Gạch Kiệt Anh\IG15902.jpg,
1821,IG15903,Gạch 150x900mm Mờ,Kiệt Anh,https://sbphnbtbetilifomsysa.supabase.co/storage/v1/object/public/crm-images/crm/372f6cc574e869d708da98aaecc52d4b09f19f235f7a5aa0f1a24625f4c2667a.webp,1,yes,1,Gạch Kiệt Anh\IG15903.jpg,
1822,IG15904,Gạch 150x900mm Mờ,Kiệt Anh,https://sbphnbtbetilifomsysa.supabase.co/storage/v1/object/public/crm-images/crm/5bfd3e3645c4d6e71272d7cfd06643dfdbbed6dc14ef63a672e3049cfaa34d0e.webp,1,yes,1,Gạch Kiệt Anh\IG15904.jpg,
1823,IG15905,Gạch 150x900mm Mờ,Kiệt Anh,https://sbphnbtbetilifomsysa.supabase.co/storage/v1/object/public/crm-images/crm/47d341dec1a637091c2719721689165f8c59e8bd28affb2f12a7297054d87764.webp,1,yes,1,Gạch Kiệt Anh\IG15905.jpg,
1824,IG15906,Gạch 150x900mm Mờ,Kiệt Anh,https://sbphnbtbetilifomsysa.supabase.co/storage/v1/object/public/crm-images/crm/1c68f50697755fa14e65ab5f64e47221fc99c7e7662b77349394c88a5d32c683.webp,1,yes,1,Gạch Kiệt Anh\IG15906.jpg,
1825,IG15907,Gạch 150x900mm Mờ,Kiệt Anh,https://sbphnbtbetilifomsysa.supabase.co/storage/v1/object/public/crm-images/crm/096dc134e6111eee266bf6c60ef61f2b19d361a3c2613d415bf3fbfe428e79be.webp,1,yes,1,Gạch Kiệt Anh\IG15907.jpg,
1826,IG15908,Gạch 150x900mm Mờ,Kiệt Anh,https://sbphnbtbetilifomsysa.supabase.co/storage/v1/object/public/crm-images/crm/cf56c834d48678fc360f9d8290e038721fa814548ee2d75da64d340963e49573.webp,1,yes,1,Gạch Kiệt Anh\IG15908.jpg,
1827,IG15909,Gạch 150x900mm Mờ,Kiệt Anh,https://sbphnbtbetilifomsysa.supabase.co/storage/v1/object/public/crm-images/crm/d05c00da9e1e7aeed3c4203b201addb28bc9b3865e6502dbdc6f5a21594b5945.webp,1,yes,1,Gạch Kiệt Anh\IG15909.jpg,
1828,IG15910,Gạch 150x900mm Mờ,Kiệt Anh,https://sbphnbtbetilifomsysa.supabase.co/storage/v1/object/public/crm-images/crm/b17f7c2cd6341074cad0de15694a5b4a7fca098968eb332b19965e059176bd7c.webp,1,yes,1,Gạch Kiệt Anh\IG15910.jpg,
1829,IG15911,Gạch 150x900mm Mờ,Kiệt Anh,https://sbphnbtbetilifomsysa.supabase.co/storage/v1/object/public/crm-images/crm/45e16f0c050c16adef2b36c10f7ef039a90ae7298a0b5942461856bff06370dd.webp,1,yes,1,Gạch Kiệt Anh\IG15911.jpg,
1830,IG21001,Gạch 200x1000mm Mờ,Kiệt Anh,https://sbphnbtbetilifomsysa.supabase.co/storage/v1/object/public/crm-images/crm/6c88e2452e0d9e48fd38c2eb86f9531ae30dd2ec08fe47986a554216f3c3cbab.webp,1,yes,1,Gạch Kiệt Anh\IG21001.jpg,
1831,IG21002,Gạch 200x1000mm Mờ,Kiệt Anh,https://sbphnbtbetilifomsysa.supabase.co/storage/v1/object/public/crm-images/crm/50e8afa699c1de20a92395bddad14cb49acb3fc51ce11ccbf719bd1723dbd880.webp,1,yes,1,Gạch Kiệt Anh\IG21002.jpg,
